;RPMDiz;Udz;Ud;Ugen;Iv;Igen;alpha16;TestV;ChopReg;UUAL;UUBL;UUCL;IaL;IbL;IcL;IdzL;IdL;IqzL;IqL;E_MaxL;E_LineL;E_ampL;IqLCurLim;fUmL;UkdL;UkqL;UUdL;UUqL;ThetaL;SpeedLz1_16;DeltaSpeedL1;DeltaSpeedL;SpeedL;SpeedLz;Iaz;ImL;UdSIL;UqSIL;UAlphaSIL;UUAR;UUBR;UUCR;IaR;IbR;IcR;IdzR;IdR;IqzR;IqR;E_MaxR;E_LineR;E_ampR;IqRCurLim;fUmR;sdELint;sdERint;UUdR;UUqR;ThetaR;SpeedRz1_16;DeltaSpeedR1;DeltaSpeedR;SpeedR;SpeedRz;EAlphaInstL;EBetaInstL;EAlphaInstR;EBetaInstR;AverageCarSpeed;M1;CTR_CAP4;CTR_CAP1;CTR_CAP2;freq_3_harm;PowerMax16;PowerL16;PowerR16;UAlphaSIR;UBetaSIR;LimitSummSpeedL;LimitSummSpeedR;SpeedLzCruize;SpeedRzCruize;UAlphaSIL;UBetaSIL;IqzLCruize;IqzRCruize;SummSpeedLint;SummSpeedRint;PowerUvtr;DeltaSpeedLCruize;DeltaSpeedRCruize;IfRMSL;iffL;Faults1;Faults2;FaultsC;FaultsDINV;FaultsDCHOP;
128;1910;650;652;720;75;137;67;1234;0;9748;13747;14004;-1563;2025;-349;1100;1108;1758;1758;357;100;53;2491;2735;9;-136;-520;2707;7373;1782;1728;176;54;2640;-1100;445;-13;70;-71;13129;9749;14622;-1065;-989;2053;1100;1064;1756;1756;357;100;60;2491;2860;1100;1100;-570;2827;16384;1783;1726;176;57;2640;-52;-3;13;-55;56;32767;5678;3130;7493;382;1388;163;169;16;-73;30;30;0;0;-71;-3;0;0;30;30;1092;-56;-56;0;0;0;0;0;0;0;
129;1910;650;653;740;68;124;67;1234;0;9786;12480;15234;-1929;1626;450;1100;1109;1760;1717;357;100;63;2491;2843;9;-143;-850;3030;9421;1787;1730;176;57;2640;-396;497;-22;78;-70;14030;9742;13728;-401;-1580;1950;1100;1104;1760;1759;357;100;54;2491;2795;1100;1100;-548;2710;18295;1787;1730;176;57;2640;-52;-34;30;-43;57;32767;2663;133;4486;382;1388;169;161;39;-59;30;30;0;0;-70;-41;0;0;30;30;1092;-57;-57;0;0;0;0;0;0;0;
130;1910;650;654;719;77;149;65;1234;0;10548;11624;15328;-2074;936;1226;1100;1084;1762;1776;357;100;63;2491;2947;9;-145;-583;2837;11469;1791;1732;175;59;2640;362;487;-15;73;-50;14928;9912;12660;363;-1980;1569;1100;1101;1764;1765;357;100;63;2491;2825;1100;1100;-742;2805;20207;1791;1734;175;57;2640;-36;-54;61;-27;58;32767;8280;5736;1374;382;1388;168;159;63;-41;30;30;0;0;-50;-55;0;0;30;30;1092;-58;-58;0;0;0;0;0;0;0;
131;1910;650;650;740;80;163;68;1234;0;11728;10537;15235;-1860;93;1815;1100;1113;1764;1790;357;100;57;2491;2929;10;-154;-631;2750;13653;1795;1734;175;61;2640;1123;417;-16;71;-20;15234;10484;11783;1133;-2080;928;1100;1079;1769;1769;357;100;60;2491;2861;1100;1100;-500;2791;22255;1796;1739;174;57;2640;-12;-53;63;-7;59;32767;5187;2650;7006;382;1388;161;169;71;-19;30;30;0;0;-20;-70;0;0;30;30;1092;-59;-59;0;0;0;0;0;0;0;
132;1910;650;649;739;66;125;69;1234;0;12856;9652;14992;-1246;-755;2073;1100;1068;1766;1753;357;100;67;2491;3020;10;-160;-677;3030;15838;1799;1736;174;63;2640;1713;476;-17;78;9;15184;11566;10751;1726;-1874;187;1100;1097;1773;1785;357;100;54;2491;2796;1100;1100;-554;2668;24303;1800;1743;173;57;2640;18;-69;50;11;59;32767;2142;8323;3958;382;1388;178;160;69;12;30;30;0;0;9;-80;0;0;30;30;1092;-59;-59;0;0;0;0;0;0;0;
133;1910;650;650;729;72;138;69;1234;0;13871;9608;14021;-523;-1459;2020;1100;1071;1771;1776;357;100;59;2491;2979;10;-151;-531;2845;17886;1803;1741;173;62;2640;2028;437;-13;73;35;14881;12854;9765;2030;-1443;-533;1100;1126;1776;1768;357;100;60;2491;2852;1100;1100;-902;2836;26214;1804;1746;172;58;2640;27;-49;45;38;60;32767;7715;5182;803;382;1388;172;156;61;46;30;30;0;0;35;-66;0;0;30;30;1092;-60;-60;0;0;0;0;0;0;0;
134;1910;650;655;739;80;152;65;1234;0;15200;9741;12559;265;-1963;1635;1100;1147;1775;1751;357;100;68;2491;2967;10;-153;-996;2992;20070;1807;1745;173;62;2640;2067;505;-25;77;70;14124;13762;9614;2080;-750;-1268;1100;1123;1780;1775;357;100;57;2491;2876;1100;1100;-709;2807;28262;1808;1750;172;58;2640;68;-28;29;48;60;32767;4634;2121;6454;382;1388;163;162;42;62;30;30;0;0;70;-42;0;0;30;30;1092;-60;-60;0;0;0;0;0;0;0;
135;1910;650;653;739;76;151;70;1234;0;15465;10571;11465;1148;-2124;925;1100;1094;1779;1793;357;100;62;2491;3050;10;-156;-749;2915;22255;1812;1749;172;63;2640;1789;453;-19;75;77;13217;14644;9639;1803;34;-1796;1100;1126;1783;1759;357;100;64;2491;2870;1100;1100;-673;2901;30310;1812;1753;171;59;2640;59;-7;6;68;61;32767;1629;7800;3441;382;1388;168;172;18;75;30;30;0;0;77;-13;0;0;30;30;1092;-61;-61;0;0;0;0;0;0;0;
136;1910;650;647;719;70;135;70;1234;0;15371;11477;10653;1773;-1909;39;1100;1077;1783;1801;357;100;63;2491;3031;10;-156;-552;2858;24439;1816;1753;171;63;2640;1191;455;-14;74;74;11770;15482;10248;1187;949;-2036;1100;1095;1785;1782;357;100;64;2491;3013;1100;1100;-825;2998;32495;1816;1755;171;61;2640;62;20;-16;60;62;32767;7184;4666;297;382;1388;174;171;-18;78;30;30;0;0;74;12;0;0;30;30;1092;-62;-62;0;0;0;0;0;0;0;
137;1910;650;647;737;79;155;71;1234;0;15124;13160;9216;2034;-1368;-816;1100;1117;1785;1728;357;100;69;2491;3147;11;-167;-944;3345;26761;1820;1755;171;65;2640;386;464;-24;86;68;10685;15619;11196;390;1607;-1931;1100;1095;1788;1766;357;100;63;2491;3013;1100;1100;-716;3051;1911;1820;1758;170;62;2640;53;49;-37;50;63;32767;4115;1557;5927;382;1388;190;182;-47;66;30;30;0;0;68;59;0;0;30;30;1092;-63;-63;0;0;0;0;0;0;0;
138;1910;650;654;743;81;156;66;1234;0;13981;14006;9513;2024;-503;-1570;1100;1091;1788;1812;357;100;65;2491;3156;10;-159;-636;2920;28945;1824;1758;170;66;2640;-487;460;-16;75;38;9617;15166;12716;-480;2006;-1528;1100;1103;1789;1781;357;100;67;2491;3086;1100;1100;-975;3060;4096;1824;1759;170;65;2640;24;63;-59;24;65;32767;976;7175;2796;382;1388;174;170;-74;36;30;30;0;0;38;67;0;0;30;30;1092;-65;-65;0;0;0;0;0;0;0;
139;1910;650;655;727;67;132;66;1234;0;12609;15194;9697;1535;456;-2003;1100;1068;1790;1796;357;100;71;2491;3175;10;-160;-797;3075;31266;1828;1760;170;68;2640;-1322;498;-20;79;2;9324;14204;13971;-1303;2100;-773;1100;1127;1792;1781;357;100;64;2491;3133;1100;1100;-870;3058;6417;1828;1762;169;66;2640;-9;72;-64;-1;67;32767;6597;4050;8413;382;1388;179;176;-82;3;30;30;0;0;2;82;0;0;30;30;1092;-67;-67;0;0;0;0;0;0;0;
140;1910;650;650;741;75;156;69;1234;0;11160;15678;10662;735;1350;-2040;1100;1079;1795;1790;357;100;66;2491;3198;11;-173;-725;3108;956;1832;1765;169;67;2640;-1900;429;-18;80;-34;9482;12708;15309;-1876;1814;112;1100;1172;1795;1763;357;100;69;2491;3130;1100;1100;-1113;3183;8738;1833;1765;169;68;2640;-28;57;-60;-34;67;32767;3495;955;5313;382;1388;185;174;-78;-39;30;30;0;0;-34;75;0;0;30;30;1092;-67;-67;0;0;0;0;0;0;0;
141;1910;650;651;718;83;175;68;1234;0;9666;15524;12310;-84;1923;-1737;1100;1174;1799;1758;357;100;68;2491;3123;11;-174;-1135;3193;3277;1836;1769;168;67;2640;-2107;445;-29;83;-73;10237;11717;15546;-2103;968;1077;1100;1045;1798;1825;357;100;69;2491;3271;1100;1100;-703;3085;11059;1837;1768;168;69;2640;-60;33;-43;-57;68;32767;352;6546;2181;382;1388;176;186;-58;-57;30;30;0;0;-73;48;0;0;30;30;1092;-68;-68;0;0;0;0;0;0;0;
142;1910;650;649;723;78;166;70;1234;0;9316;14693;13490;-1015;2175;-1033;1100;1096;1802;1805;357;100;67;2491;3214;11;-162;-926;3125;5461;1840;1772;167;68;2640;-1853;469;-24;81;-82;11681;9994;15825;-1841;80;1751;1100;1112;1801;1755;357;100;69;2491;3258;1100;1100;-905;3346;13653;1841;1771;168;70;2640;-64;10;-13;-69;69;32767;5980;3445;7798;382;1388;179;194;-21;-87;30;30;0;0;-82;18;0;0;30;30;1092;-69;-69;0;0;0;0;0;0;0;
143;1910;650;652;743;72;155;70;1234;0;9419;13338;14742;-1743;1985;-157;1100;1143;1806;1805;357;100;65;2491;3205;11;-172;-908;3055;7919;1844;1776;166;68;2640;-1238;425;-23;79;-80;13258;9229;15013;-1229;-910;2059;1100;1090;1803;1805;357;100;75;2491;3396;1100;1100;-1019;3271;15974;1845;1773;167;72;2640;-62;-19;27;-74;70;32767;2886;367;4707;382;1388;176;187;19;-86;30;30;0;0;-80;-21;0;0;30;30;1092;-70;-70;0;0;0;0;0;0;0;
144;1910;650;650;723;82;183;69;1234;0;9891;12069;15540;-2103;1362;849;1100;1078;1808;1829;357;100;73;2491;3331;11;-165;-854;3178;10240;1848;1778;166;70;2640;-270;497;-22;82;-67;14733;9206;13561;-280;-1704;1942;1100;1112;1805;1809;357;100;69;2491;3382;1100;1100;-949;3227;18569;1849;1775;167;74;2640;-52;-54;47;-48;72;32767;8476;5942;1575;382;1388;186;185;58;-65;30;30;0;0;-67;-52;0;0;30;30;1092;-72;-72;0;0;0;0;0;0;0;
145;1905;650;648;734;86;191;73;1234;0;11126;10555;15819;-1992;432;1662;1100;1101;1811;1805;357;100;68;2491;3322;12;-182;-778;3245;12834;1852;1781;165;71;2640;764;420;-20;84;-35;15716;9797;11988;783;-2073;1305;1100;1070;1807;1808;357;100;78;2491;3472;1100;1100;-954;3322;21163;1853;1777;166;76;2640;-25;-63;78;-18;73;32767;5281;2752;7100;381;1388;195;193;83;-32;30;30;0;0;-35;-79;0;0;30;30;1092;-73;-73;0;0;0;0;0;0;0;
146;1905;650;651;741;70;125;69;1234;0;12769;9376;15355;-1401;-593;2076;1100;1050;1814;1797;357;100;73;2491;3343;12;-182;-911;3342;15292;1856;1784;165;72;2640;1651;451;-23;86;6;15879;11354;10268;1648;-1961;361;1100;1113;1811;1808;357;100;70;2491;3440;1100;1100;-995;3290;23893;1857;1781;166;76;2640;7;-70;68;16;73;32767;2176;8368;3994;381;1388;196;189;87;16;30;30;0;0;6;-89;0;0;30;30;1092;-73;-73;0;0;0;0;0;0;0;
147;1905;650;651;723;74;144;63;1234;0;13882;9321;14297;-605;-1437;2059;1100;1059;1818;1820;357;100;69;2491;3316;11;-171;-673;3118;17613;1860;1788;164;72;2640;2087;454;-17;81;35;15157;13288;9055;2090;-1339;-673;1100;1107;1814;1813;357;100;76;2491;3504;1100;1100;-1260;3384;26487;1861;1784;165;77;2640;39;-60;52;53;74;32767;7670;5137;753;381;1388;193;184;69;63;30;30;0;0;35;-74;0;0;30;30;1092;-74;-74;0;0;0;0;0;0;0;
148;1905;650;658;742;83;162;63;1234;0;15370;9551;12579;338;-2003;1630;1100;1104;1822;1814;357;100;75;2491;3291;11;-170;-1047;3195;20070;1864;1792;163;72;2640;2033;497;-27;83;74;14043;14310;9147;2021;-426;-1536;1100;1073;1817;1827;357;100;74;2491;3495;1100;1100;-849;3249;28945;1864;1787;164;77;2640;72;-30;26;73;74;32767;4537;1985;6356;381;1388;182;192;40;77;30;30;0;0;74;-45;0;0;30;30;1092;-74;-74;0;0;0;0;0;0;0;
149;1905;650;654;743;82;174;66;1234;0;15802;10664;11035;1333;-2146;763;1100;1089;1826;1846;357;100;69;2491;3379;12;-180;-916;3180;22665;1868;1796;162;72;2640;1454;434;-23;82;85;12102;15827;9571;1441;668;-2036;1100;1085;1821;1826;357;100;81;2491;3593;1100;1100;-1141;3451;31676;1868;1791;163;77;2640;67;0;-20;82;74;32767;1441;7650;3264;381;1388;186;195;-10;93;30;30;0;0;85;-5;0;0;30;30;1092;-74;-74;0;0;0;0;0;0;0;
150;1905;650;648;720;72;153;69;1234;0;15764;12145;9592;1920;-1840;-232;1100;1123;1830;1812;357;100;80;2491;3409;12;-177;-1125;3401;25122;1872;1800;162;72;2640;482;508;-29;88;84;10679;15883;10938;448;1630;-1993;1100;1072;1824;1850;357;100;76;2491;3589;1100;1100;-850;3280;1638;1872;1794;163;78;2640;71;44;-50;60;75;32767;6977;4418;52;381;1388;193;196;-47;74;30;30;0;0;84;38;0;0;30;30;1092;-75;-75;0;0;0;0;0;0;0;
151;1905;650;651;745;80;172;68;1234;0;14763;13856;8881;2078;-915;-1279;1100;1051;1831;1804;357;100;77;2491;3529;13;-193;-920;3541;27853;1876;1801;162;75;2640;-620;448;-23;92;58;9231;15386;12882;-656;2116;-1412;1100;1074;1826;1849;357;100;80;2491;3624;1100;1100;-1113;3398;4369;1876;1796;162;80;2640;43;61;-80;23;77;32767;3777;1259;5600;381;1388;214;195;-84;37;30;30;0;0;58;74;0;0;30;30;1092;-77;-77;0;0;0;0;0;0;0;
152;1905;650;655;732;87;189;65;1234;0;12666;15482;9352;1859;56;-1913;1100;1188;1832;1825;357;100;73;2491;3472;13;-192;-1305;3295;30447;1879;1802;161;77;2640;-1562;428;-33;85;4;9181;13987;14331;-1607;2023;-444;1100;1058;1831;1867;357;100;75;2491;3593;1100;1100;-885;3206;7100;1880;1801;161;79;2640;-2;74;-75;-15;78;32767;563;6762;2389;381;1388;179;190;-86;-5;30;30;0;0;4;92;0;0;30;30;1092;-78;-78;0;0;0;0;0;0;0;
153;1905;650;655;725;79;167;65;1234;0;11396;15871;10233;968;1172;-2137;1100;1066;1834;1856;357;100;76;2491;3580;12;-185;-933;3310;273;1883;1804;161;79;2640;-2070;465;-24;86;-28;9722;12074;15704;-2110;1475;580;1100;1094;1834;1876;357;100;80;2491;3602;1100;1100;-1221;3260;9694;1884;1804;161;80;2640;-35;71;-58;-57;79;32767;6122;3606;7945;381;1388;197;180;-72;-54;30;30;0;0;-28;84;0;0;30;30;1092;-79;-79;0;0;0;0;0;0;0;
154;1905;650;656;747;73;159;62;1234;0;9479;15780;12241;-73;1925;-1817;1100;1163;1838;1821;357;100;75;2491;3537;13;-199;-1261;3423;3140;1887;1808;160;79;2640;-2047;424;-32;88;-78;11189;10277;16034;-2076;474;1543;1100;1129;1839;1847;357;100;74;2491;3604;1100;1100;-1180;3373;12561;1888;1809;160;79;2640;-66;38;-23;-70;80;32767;2971;475;4793;381;1388;190;190;-34;-86;30;30;0;0;-78;53;0;0;30;30;1092;-80;-80;0;0;0;0;0;0;0;
155;1905;650;650;723;84;192;71;1234;0;8711;14727;14061;-1182;2206;-880;1100;1098;1841;1833;357;100;80;2491;3679;13;-199;-1209;3612;5871;1891;1811;159;80;2640;-1458;454;-31;93;-98;13073;9003;15424;-1458;-663;2080;1100;1097;1842;1851;357;100;81;2491;3671;1100;1100;-1258;3535;15292;1892;1812;159;80;2640;-80;3;15;-77;81;32767;8511;5988;1616;381;1388;205;198;14;-96;30;30;0;0;-98;9;0;0;30;30;1092;-81;-81;0;0;0;0;0;0;0;
156;1905;650;653;743;90;209;67;1234;0;9024;12592;15883;-1930;1872;202;1100;1160;1842;1818;357;100;84;2491;3697;14;-206;-1450;3687;8738;1895;1812;159;83;2640;-421;459;-37;95;-90;14840;8883;13777;-443;-1646;2026;1100;1125;1844;1850;357;100;76;2491;3683;1100;1100;-1190;3471;18159;1895;1814;159;81;2640;-72;-44;51;-56;82;32767;5279;2763;7099;381;1388;201;199;60;-73;30;30;0;0;-90;-49;0;0;30;30;1092;-82;-82;0;0;0;0;0;0;0;
157;1905;650;653;743;78;167;68;1234;0;10413;10661;16426;-2126;916;1318;1100;1110;1845;1827;357;100;82;2491;3808;14;-211;-1294;3711;11605;1899;1815;159;84;2640;742;437;-33;96;-54;16298;9616;11587;713;-2113;1384;1100;1119;1846;1824;357;100;83;2491;3739;1100;1100;-1429;3699;21026;1899;1816;158;83;2640;-40;-73;82;-19;84;32767;2107;8302;3926;381;1388;211;204;98;-29;30;30;0;0;-54;-86;0;0;30;30;1092;-84;-84;0;0;0;0;0;0;0;
158;1905;650;659;727;75;155;63;1234;0;12566;9098;15836;-1714;-230;2017;1100;1135;1847;1824;357;100;83;2491;3773;14;-207;-1380;3639;14473;1902;1817;158;85;2640;1655;454;-35;94;1;16119;11285;10097;1647;-2018;385;1100;1112;1850;1843;357;100;76;2491;3710;1100;1100;-1171;3493;23757;1903;1820;158;83;2640;6;-82;75;17;84;32767;7544;5051;655;381;1388;202;200;94;17;30;30;0;0;1;-101;0;0;30;30;1092;-84;-84;0;0;0;0;0;0;0;
159;1905;650;654;745;84;182;64;1234;0;14229;8840;14431;-724;-1412;2116;1100;1083;1850;1869;357;100;81;2491;3816;14;-202;-1112;3491;17340;1906;1820;158;86;2640;2132;454;-28;90;44;15245;13524;8731;2137;-1336;-781;1100;1113;1853;1851;357;100;81;2491;3788;1100;1100;-1431;3627;26624;1907;1823;157;84;2640;49;-69;55;61;85;32767;4346;1802;6167;381;1388;203;200;71;71;30;30;0;0;44;-83;0;0;30;30;1092;-85;-85;0;0;0;0;0;0;0;
160;1905;650;656;746;87;188;66;1234;0;15986;9305;12210;481;-2047;1572;1100;1088;1854;1846;357;100;83;2491;3805;14;-208;-1299;3644;20343;1910;1824;157;86;2640;1981;451;-33;94;90;13680;14903;8917;1979;-185;-1700;1100;1087;1857;1870;357;100;81;2491;3783;1100;1100;-1077;3491;29491;1911;1827;156;84;2640;75;-30;16;83;86;32767;1150;7366;2975;381;1388;207;204;30;89;30;30;0;0;90;-43;0;0;30;30;1092;-86;-86;0;0;0;0;0;0;0;
161;1905;650;646;728;81;185;71;1234;0;16387;10883;10231;1536;-2120;469;1100;1094;1858;1842;357;100;82;2491;3860;15;-216;-1198;3718;23347;1914;1828;156;86;2640;1195;431;-31;96;101;11303;16339;9858;1179;1030;-2105;1100;1082;1858;1868;357;100;86;2491;3903;1100;1100;-1314;3703;32495;1914;1828;156;86;2640;82;10;-29;78;87;32767;6653;4085;8469;381;1388;216;211;-31;97;30;30;0;0;101;9;0;0;30;30;1092;-87;-87;0;0;0;0;0;0;0;
162;1905;650;646;748;77;173;68;1234;0;15704;13249;8547;2074;-1460;-760;1100;1073;1859;1820;357;100;90;2491;3939;15;-220;-1407;3958;26351;1917;1829;156;88;2640;22;459;-36;102;83;9698;16096;11706;3;1926;-1833;1100;1087;1860;1877;357;100;85;2491;3882;1100;1100;-1159;3597;2731;1918;1830;156;88;2640;66;60;-72;50;88;32767;3387;838;5214;381;1388;225;210;-72;65;30;30;0;0;83;70;0;0;30;30;1092;-88;-88;0;0;0;0;0;0;0;
163;1905;650;648;725;88;203;70;1234;0;13604;15169;8727;2032;-339;-1723;1100;1125;1861;1870;357;100;82;2491;3945;15;-220;-1312;3652;29355;1921;1831;155;90;2640;-1207;421;-34;94;28;8397;14789;14313;-1180;2185;-914;1100;1106;1862;1835;357;100;86;2491;3971;1100;1100;-1437;3854;5871;1922;1832;155;90;2640;18;80;-88;1;90;32767;165;6349;1971;381;1388;206;218;-106;7;30;30;0;0;28;96;0;0;30;30;1092;-90;-90;0;0;0;0;0;0;0;
164;1905;650;653;728;88;206;67;1234;0;11537;16262;9701;1218;956;-2146;1100;1073;1864;1880;357;100;89;2491;3990;15;-214;-1258;3702;32358;1925;1834;155;91;2640;-1992;467;-32;96;-25;8964;12445;16091;-1969;1777;206;1100;1156;1865;1833;357;100;87;2491;3926;1100;1100;-1547;3815;8875;1926;1835;155;91;2640;-33;86;-72;-49;90;32767;5651;3103;7475;381;1388;215;211;-91;-54;30;30;0;0;-25;98;0;0;30;30;1092;-90;-90;0;0;0;0;0;0;0;
165;1905;650;654;745;81;195;68;1234;0;9436;16194;11870;50;1910;-1861;1100;1131;1869;1860;357;100;83;2491;3938;15;-220;-1327;3724;2731;1929;1839;154;90;2640;-2124;425;-34;96;-79;10681;10300;16519;-2126;689;1426;1100;1106;1868;1864;357;100;85;2491;4009;1100;1100;-1372;3785;12015;1929;1838;154;91;2640;-66;49;-34;-78;90;32767;2501;8691;4319;381;1388;213;217;-47;-93;30;30;0;0;-79;64;0;0;30;30;1092;-90;-90;0;0;0;0;0;0;0;
166;1905;650;645;728;80;197;70;1234;0;8308;14818;14373;-1200;2248;-884;1100;1115;1871;1861;357;100;89;2491;4048;16;-224;-1490;3927;5871;1932;1841;153;91;2640;-1506;446;-38;102;-108;13304;8439;15757;-1541;-587;2079;1100;1139;1872;1856;357;100;91;2491;4060;1100;1100;-1687;3958;15155;1933;1842;153;91;2640;-90;0;21;-89;91;32767;7958;5421;1049;381;1388;223;215;20;-109;30;30;0;0;-108;6;0;0;30;30;1092;-91;-91;0;0;0;0;0;0;0;
167;1905;650;654;751;91;221;66;1234;0;9055;12397;16048;-2056;1743;353;1100;1113;1874;1905;357;100;94;2491;4086;16;-226;-1545;3733;9011;1936;1844;153;92;2640;-355;470;-40;97;-89;15248;8520;13732;-373;-1705;2020;1100;1118;1875;1873;357;100;85;2491;4065;1100;1100;-1408;3826;18295;1937;1845;153;92;2640;-75;-59;61;-61;92;32767;4660;2194;6487;381;1388;206;219;71;-78;30;30;0;0;-89;-54;0;0;30;30;1092;-92;-92;0;0;0;0;0;0;0;
168;1905;650;656;752;90;221;65;1234;0;10791;9835;16874;-2057;593;1549;1100;1112;1875;1815;357;100;91;2491;4177;17;-246;-1470;4157;12425;1940;1845;153;95;2640;974;415;-38;108;-44;16654;9752;11095;980;-2166;1176;1100;1083;1876;1872;357;100;91;2491;4140;1100;1100;-1531;3939;21572;1940;1846;152;94;2640;-32;-89;90;-12;94;32767;1440;7635;3259;381;1388;241;222;108;-20;30;30;0;0;-44;-105;0;0;30;30;1092;-94;-94;0;0;0;0;0;0;0;
169;1905;650;653;732;76;161;64;1234;0;13578;8349;15573;-1396;-737;2151;1100;1118;1875;1864;357;100;92;2491;4197;16;-234;-1634;3987;15565;1943;1845;153;98;2640;1878;444;-42;103;28;16041;11947;9513;1916;-1867;33;1100;1095;1879;1916;357;100;84;2491;4050;1100;1100;-1331;3570;24576;1944;1849;152;95;2640;28;-88;73;33;95;32767;6841;4294;8674;381;1388;220;203;92;36;30;30;0;0;28;-108;0;0;30;30;1092;-95;-95;0;0;0;0;0;0;0;
170;1905;650;650;750;80;187;68;1234;0;15348;8644;13508;-106;-1861;1925;1100;1086;1880;1898;357;100;90;2491;4173;16;-232;-1262;3797;18842;1947;1850;152;97;2640;2169;437;-32;98;74;14643;14443;8414;2186;-854;-1248;1100;1101;1883;1901;357;100;87;2491;4141;1100;1100;-1478;3813;27853;1948;1853;151;95;2640;74;-58;41;77;95;32767;3629;1057;5444;381;1388;223;217;55;90;30;30;0;0;74;-73;0;0;30;30;1092;-95;-95;0;0;0;0;0;0;0;
171;1905;650;650;731;92;221;71;1234;0;16816;10200;10485;1236;-2250;905;1100;1111;1883;1899;357;100;94;2491;4280;17;-240;-1625;4002;22255;1951;1853;151;98;2640;1629;441;-42;104;112;12015;16409;9076;1666;461;-2046;1100;1137;1887;1890;357;100;93;2491;4155;1100;1100;-1688;3914;31130;1951;1857;150;94;2640;93;2;-15;91;95;32767;444;6639;2280;381;1388;224;215;-12;110;30;30;0;0;112;-4;0;0;30;30;1092;-95;-95;0;0;0;0;0;0;0;
172;1905;650;655;730;95;235;67;1234;0;16140;13000;8360;2066;-1687;-454;1099;1124;1884;1873;357;100;99;2491;4336;17;-245;-1778;4156;25668;1954;1854;150;100;2640;462;457;-46;108;94;9896;16525;11079;469;1664;-2066;1100;1111;1890;1902;357;100;86;2491;4173;1099;1100;-1426;3827;1638;1955;1860;150;95;2640;76;63;-58;64;96;32767;5908;3372;7721;381;1388;229;219;-67;81;30;30;0;0;94;69;0;0;30;30;1092;-96;-96;0;0;0;0;0;0;0;
173;1905;650;653;754;82;186;66;1234;0;13921;15414;8165;2024;-380;-1737;1100;1080;1886;1882;357;100;95;2491;4404;18;-257;-1443;4179;29218;1958;1856;150;102;2640;-884;415;-37;108;36;8375;15381;13743;-900;2191;-1270;1100;1087;1892;1902;357;100;92;2491;4213;1100;1100;-1578;3928;4915;1958;1862;149;96;2640;26;91;-90;14;98;32767;2630;67;4460;381;1388;244;222;-107;24;30;30;0;0;36;108;0;0;30;30;1092;-98;-98;0;0;0;0;0;0;0;
174;1900;650;650;731;80;187;63;1234;0;10404;17217;9879;1161;1043;-2181;1100;1161;1887;1861;357;100;95;2491;4447;18;-262;-2007;4281;0;1961;1857;150;104;2640;-1894;410;-52;111;-54;8649;13153;15697;-1887;1887;7;1100;1084;1895;1887;357;100;89;2491;4144;1100;1100;-1388;3882;8192;1962;1865;149;97;2640;-41;84;-81;-34;100;32767;7975;5332;950;380;1388;228;225;-100;-38;30;30;0;0;-54;110;0;0;30;30;1092;-100;-100;0;0;0;0;0;0;0;
175;1905;650;656;753;92;217;63;1234;0;8408;16330;12761;-236;2066;-1716;1084;1141;1890;1875;357;100;100;2491;4429;18;-246;-1906;4167;3413;1965;1860;150;105;2640;-2187;451;-49;108;-106;10019;10996;16485;-2167;856;1276;1100;1027;1898;1923;357;100;92;2491;4221;1099;1100;-1208;3841;11332;1965;1868;148;97;2640;-89;41;-49;-81;101;32767;4748;2197;6576;381;1388;226;230;-64;-82;30;30;0;0;-106;53;0;0;30;30;1092;-101;-101;0;0;0;0;0;0;0;
176;1905;650;654;754;94;244;63;1234;0;8072;14088;15339;-1633;2120;-396;1100;1080;1893;1899;357;100;98;2491;4551;18;-258;-1539;4215;7100;1969;1863;149;106;2640;-1633;427;-40;109;-115;13060;8413;16027;-1676;-432;2065;1100;1148;1902;1888;357;100;95;2491;4225;1099;1100;-1807;4048;14746;1969;1872;147;97;2640;-95;-19;17;-95;101;32767;1577;7808;3407;381;1388;243;223;14;-114;30;30;0;0;-115;-18;0;0;30;30;1092;-101;-101;0;0;0;0;0;0;0;
177;1905;650;653;733;89;235;68;1234;0;9536;10760;17204;-2180;1196;1117;1083;1079;1893;1894;357;100;104;2491;4663;18;-258;-1764;4419;10786;1972;1863;149;109;2640;-457;445;-45;114;-77;15095;8412;13993;-432;-1666;2076;1100;1078;1906;1920;357;100;90;2491;4250;1098;1100;-1392;3898;18022;1973;1876;147;97;2640;-62;-85;58;-65;103;32767;7053;4486;107;381;1388;250;229;67;-83;30;30;0;0;-77;-96;0;0;30;30;1092;-103;-103;0;0;0;0;0;0;0;
178;1905;650;657;754;81;203;62;1234;0;13072;8080;16348;-1694;-344;2080;1068;1129;1895;1884;357;100;105;2491;4655;19;-264;-2043;4353;14609;1976;1865;149;111;2640;948;437;-53;113;14;16770;9651;11080;954;-2207;1238;1100;1098;1907;1912;357;100;95;2491;4290;1098;1100;-1654;4023;21436;1976;1877;146;99;2640;16;-104;94;-12;105;32767;3670;1164;5495;381;1388;236;226;111;-21;30;30;0;0;14;-124;0;0;30;30;1092;-105;-105;0;0;0;0;0;0;0;
